stockid,year,Q1Rev,Q2Rev,Q3Rev,Q4Rev,Q1Grate,Q2Grate,Q3Grate,Q4Grate
1603,2014,354892,407524,273033,278229,0.43,0.01,-0.16,-0.41
1604,2014,1274008,1467921,1302577,1112163,-0.11,-0.09,0.03,-0.1
1605,2014,18322415,21514674,21667070,19282324,0.07,0.12,0.2,-0.02
1608,2014,1247441,1249407,1267454,1194416,-0.06,-0.15,-0.06,-0.13
1609,2014,1866856,2091984,2067863,2012308,-0.14,-0.02,-0.08,-0.1
1611,2014,374982,359805,322883,371020,-0.29,-0.11,-0.08,0.05
1612,2014,578709,454567,473835,395983,0.13,-0.09,-0.13,-0.32
1613,2014,5149406,6235180,5622562,5480694,0,0.07,-0.02,0.01
1614,2014,519123,722497,876279,503292,-0.09,-0.08,0.23,-0.02
1615,2014,325964,356420,328155,353480,-0.2,0.06,0.06,-0.14
1616,2014,518229,477360,445693,460243,0.47,0.04,0.01,0.01
1617,2014,420863,464338,477312,442571,-0.09,-0.04,-0.01,-0.08
1618,2014,303924,273874,183504,142509,0.01,-0.1,-0.46,-0.55
1626,2014,1411618,2226033,1193991,1227274,-0.06,-0.07,-0.1,-0.05
1701,2014,681183,645454,636680,703466,0.08,0.01,-0.01,0.06
1702,2014,1680828,1893019,1948735,1890840,0.15,0.11,0.08,0.08
1704,2014,5807728,6274418,5101279,3778532,-0.09,0.02,-0.16,-0.39
1707,2014,694025,817390,759749,877997,0.13,0.08,0.09,0.16
1708,2014,509226,505845,524297,552583,0.02,-0.01,0.08,0.05
1709,2014,1524184,1356508,1476308,1180793,0,-0.12,0.14,-0.09
1710,2014,1802114,1929244,1645067,1686742,0.02,0.07,-0.24,-0.14
1711,2014,1172305,1421474,1197138,1158851,0.19,0.25,0.07,0.01
1712,2014,2171614,2237988,2162332,2071909,0.15,0.19,0.03,0.04
1713,2014,85120,89579,99368,100324,0.03,0.1,0.21,0.19
1714,2014,6872475,7261486,6533134,7602528,0.17,0.12,0.01,-0.11
1715,2014,1347990,1437628,1347766,1354545,0.12,0.04,0.01,-0.01
1717,2014,4388915,5246456,5394059,5142234,0.09,0.07,0.05,0.01
1718,2014,4546347,4465070,4606395,5077232,0.08,0.03,0.06,0.3
1720,2014,399074,406411,404655,437691,0,0.09,0.11,0.14
1721,2014,222769,184775,185214,196369,0.1,-0.19,-0.14,-0.07
1722,2014,1752074,1521455,1831572,3642754,-0.41,-0.06,0.03,1.19
1723,2014,1195398,1200683,1150844,905061,0.15,0,-0.01,-0.11
1724,2014,94214,173141,206411,201316,-0.56,-0.34,0.12,2.16
1725,2014,1190223,1331367,1422922,1291810,0.06,0.03,0.13,-0.03
1726,2014,1004244,1017873,1028096,1096416,-0.03,0.05,0.04,0.02
1727,2014,236707,294151,284921,297145,-0.09,0.13,0.12,0.12
1729,2014,114366,135271,139576,148019,-0.13,0.15,0.24,0.46
1730,2014,175039,185010,192638,245242,-0.02,0.02,0.03,0.15
1731,2014,148007,149290,158811,160341,-0.48,-0.21,0.17,0.11
1732,2014,70967,74389,65991,78250,-0.1,0.02,0.01,0.1
1733,2014,211611,221138,214042,247673,-0.19,-0.11,-0.06,0.4
1734,2014,340633,380357,251018,352297,0.41,0.22,-0.34,0
1735,2014,501690,619438,554970,569909,-0.05,0.03,-0.08,-0.1
1736,2014,1789946,1788462,2008190,2736700,0.08,0.16,0.06,0.04
1737,2014,314308,322295,338567,323420,0.12,0.05,0.1,0.05
1742,2014,161423,187390,157921,107052,-0.3,0.08,-0.19,-0.4
1752,2014,135480,144274,179184,179454,0.19,0.21,0.45,0.2
1757,2014,347630,372100,379565,368909,0.18,0.06,-0.06,0
1760,2014,117867,103764,159425,126713,0.41,-0.05,0.32,0.14
1762,2014,124548,121269,81325,146211,-0.16,-0.11,-0.21,0.09
1773,2014,874809,893555,972816,900671,0.11,0.09,0.09,0.05
1776,2014,239190,297211,335568,362337,-0.03,-0.01,-0.02,0.13
1777,2014,76197,76091,78193,74168,0.2,0.05,0.38,0.26
1780,2014,64501,61557,54493,55214,0.2,0,-0.14,-0.09
1781,2014,73911,62477,102837,70036,-0.62,-0.64,-0.36,-0.51
1783,2014,30528,33693,31538,27085,0.2,0.07,0.15,-0.17
1784,2014,72378,84613,77970,81089,-0.16,-0.05,-0.12,-0.05
1785,2014,4430106,7943301,6104101,8175439,-0.07,1.02,0.31,1.17
1786,2014,18824,22385,20718,17214,-0.15,-0.12,-0.24,-0.32
1787,2014,160033,185929,169289,170728,0.11,0.04,-0.02,0
1788,2014,320010,342518,337398,345994,-0.01,0.03,0.05,-0.01
1789,2014,548623,573903,501239,425158,-0.07,-0.14,-0.19,-0.36
1795,2014,64729,71823,232034,333283,-0.19,0.09,2.02,2.14
1799,2014,8810,9046,18616,76001,-0.18,-0.38,0.32,6.14
1802,2014,4565673,5434042,5415853,5458179,0.17,0.27,0.1,-0.01
1805,2014,342065,123934,19934,29960,17.62,2.83,0.08,-0.97
1806,2014,657157,954203,935360,930063,0.04,-0.05,-0.05,-0.06
1808,2014,130242,204217,1030010,933870,1.82,4.55,23.09,2.2
1809,2014,385761,482854,500095,422273,0.09,0.04,0,-0.02
1810,2014,659288,846978,727030,758468,0.09,0.14,-0.08,-0.13
1813,2014,53894,53212,38785,40695,-0.14,-0.13,-0.18,0.02
1814,2014,128297,132081,124463,140328,0.15,0.06,-0.02,0.07
1815,2014,535145,579397,618330,592529,-0.03,0.17,0.14,0.28
1816,2014,181829,218910,220304,162397,0.26,0.08,0.09,-0.12
1817,2014,195224,245017,252882,280904,0.11,0.16,0.14,0.08
1902,2014,754617,801435,936380,883044,-0.14,-0.02,0.18,0.09
1903,2014,182190,235348,207877,137679,-0.29,-0.17,-0.15,-0.38
1904,2014,4968848,5452460,5545282,6129035,-0.04,0.05,0.05,0.03
1905,2014,2580594,2631987,2541645,2818240,0.06,0.06,0.01,0.05
1906,2014,48637,60778,54523,53086,-0.3,-0.27,-0.04,0.25
1907,2014,7038202,7473768,7700658,8235572,0.03,0.07,0.07,0.12
1909,2014,3217894,3436504,3572869,3492581,0.21,0.25,0.06,0.04
2002,2014,46207883,46080706,46134199,44839447,0.04,0.09,0.06,0.03
2006,2014,4181099,4791256,4247181,4728449,-0.07,0.08,0.07,0.01
2007,2014,683735,1002666,1033126,896318,-0.22,0.36,0.5,0.24
2008,2014,175031,159955,177638,231991,0.3,0.02,0.03,0.27
2009,2014,490899,483814,572270,496897,0.1,-0.01,0.26,-0.01
2010,2014,2290926,2778605,2604941,2432141,-0.02,0.1,0.05,-0.03
2012,2014,1037460,1197497,1169203,1183347,0.09,0.08,0.14,0.06
2013,2014,2172636,2299124,2011418,2158210,-0.08,-0.13,-0.22,-0.02
2014,2014,4994971,4735487,4770553,4065325,-0.17,0.13,-0.04,-0.04
2015,2014,3689910,4060030,3593968,3741827,-0.03,0.11,-0.01,-0.04
2017,2014,734323,741317,796733,677833,-0.11,0.07,0.06,0.01
2020,2014,667090,811567,668967,700164,0.05,0.31,-0.07,0.01
2022,2014,1125680,1193421,1016739,1180737,-0.25,-0.04,-0.21,0.12
2023,2014,7369645,7514497,7739559,7659850,0.06,0.12,0.15,0.09
2024,2014,209894,227888,225988,199407,-0.11,-0.1,-0.09,-0.21
2025,2014,545654,729645,722509,576108,0.07,0.58,0.44,-0.04
2027,2014,5794161,6573665,6731058,6302622,0.24,0.37,0.41,0.24
2028,2014,1267114,1279494,1231224,1287263,0.09,-0.14,0.04,-0.07
2029,2014,1975240,2036916,2036922,2042228,0.04,0.19,0.06,-0.01
2030,2014,1513364,1813830,1912549,1739575,-0.08,0.07,0.21,0.11
2031,2014,1091062,1267847,1133343,938682,-0.1,0.26,0.13,-0.19
2032,2014,416987,434491,442291,447590,-0.05,-0.03,0.02,0.06
2033,2014,98164,97633,106227,100756,-0.21,0,0.1,0.09
2034,2014,3049416,3530712,3393727,2738330,0.12,0.13,0.12,-0.1
2035,2014,2488130,3398485,2611338,1882287,0.02,0.7,0.09,-0.23
2038,2014,1555104,1422234,1416988,1076826,0.01,0.13,0.09,-0.41
2049,2014,1505986,1769060,2125674,2148176,0.27,0.26,0.26,0.09
2059,2014,505242,532987,499963,603807,0.17,0.09,0.07,0.22
2061,2014,160777,172386,158712,149980,-0.39,-0.38,-0.32,-0.32
2062,2014,698875,770344,797001,818676,0.09,-0.01,-0.02,0.12
2063,2014,77714,75785,112010,86195,0.2,0.09,0.34,0.46
2064,2014,322807,368079,354838,354240,-0.12,0.04,0.04,-0.02
2066,2014,147255,165620,159394,166474,0.33,0.2,0.13,0.16
2067,2014,142392,160104,151238,127494,0.2,0.41,0.16,-0.19
2101,2014,1581205,1898568,1391929,1307881,0.09,0.01,-0.19,-0.14
2102,2014,1039663,988881,896645,907115,0,-0.12,-0.16,0
2103,2014,3965757,4092191,3915896,3960444,-0.21,-0.11,-0.01,0.1
2104,2014,2735154,2921518,2783176,2563468,0.01,0.03,0.04,0
2105,2014,15863894,16347956,17134548,15166668,0.05,-0.08,-0.02,-0.07
2106,2014,3954158,4546458,4207480,3943756,0.17,0.15,0.14,-0.24
2107,2014,410760,1306071,624291,433663,0.36,0.62,0.32,-0.1
2108,2014,877274,1044470,1093098,1089229,-0.28,-0.05,0.12,0.13
2109,2014,830808,849365,872502,878928,-0.11,-0.11,-0.04,-0.06
2114,2014,212984,270754,293124,300222,-0.02,0.17,0.26,0.31
2115,2014,314557,347784,313952,340383,-6.2600002,5.54,-12.13,-3.6099999
2201,2014,12671608,14510549,16321168,16590722,0.23,0.35,0.36,0.29
2204,2014,5044507,4941646,4253097,3733472,0,0.15,0.04,-0.14
2206,2014,4023408,5213001,4836613,4284908,-0.03,0.21,0.12,0.14
2207,2014,18891356,20842279,19417162,20956028,-0.01,0.21,0.14,0.05
2208,2014,3584697,2683146,2941800,3539185,0.17,-0.13,-0.03,0.09
2221,2014,70927,94672,87157,108152,-0.18,-0.08,0.31,1.38
2227,2014,4088870,5046573,4054816,3394709,0.08,0.47,0.02,-0.25
2228,2014,441741,404582,490758,415199,0.16,0.12,0.2,0.14
2230,2014,42636,44577,43685,48912,-0.1,-0.09,-0.02,0.2
2231,2014,221609,270746,262214,330289,0.33,0.49,0.43,0.57
2233,2014,237827,237493,279944,230346,0.3,0.05,0.14,-0.06
2235,2014,99527,115293,102424,105600,0.39,0.44,0.04,0.1
2301,2014,25695901,29424797,30151655,30055516,0.11,0.18,0.05,0.01
2302,2014,81651,70045,87375,68527,0.21,-0.19,0.11,-0.16
2303,2014,15846793,17934676,17606925,18617645,0.14,0.12,0.05,0.21
2305,2014,93856,98838,86822,119850,0.2,0.04,0.01,0.27
2308,2014,21517798,23808144,25227448,24764170,0.11,0.1,0.09,0.02
2311,2014,27349793,29307625,33315949,38322358,0.14,0.15,0.17,0.19
2312,2014,5480751,7316932,6462937,8540631,-0.05,0.13,0.41,0.9
2313,2014,3595424,3839117,4496902,4993314,0.08,0.12,0.05,0.14
2314,2014,798901,747290,756873,828314,0.09,-0.23,-0.11,-0.02
2316,2014,758170,895250,952730,1061698,0.12,0.24,0.17,0.25
2317,2014,441498029,439700583,475357455,749680889,0.09,-0.02,0.04,0.13
2321,2014,757147,977974,735663,611672,-0.14,0.03,-0.21,-0.22
2323,2014,1976535,1939827,2023736,2108259,-0.04,-0.02,0.09,0.02
2324,2014,85286237,100937732,113421872,123254269,0.02,0.21,0.38,0.27
2325,2014,9030185,10964024,10826054,10715458,0.31,0.25,0.13,0.14
2327,2014,3274056,3547151,3581886,3110278,0.1,0.1,0.1,0.07
2328,2014,1713843,2077222,2443809,2307734,0.16,0.17,0.14,-0.02
2329,2014,1488516,1664036,1766143,1996922,0.32,0.48,0.42,0.56
2330,2014,74107586,91510242,104524867,111260538,0.12,0.17,0.29,0.53
2331,2014,6160549,7898560,6757954,7077639,-0.12,0.01,-0.18,-0.17
2332,2014,3599383,3583920,3740858,4196555,0,-0.01,-0.08,0.05
2337,2014,2395032,2486356,3345664,2980056,0.09,-0.05,0,0.02
2338,2014,216274,221887,213858,220605,-0.09,-0.03,0.04,0.03
2340,2014,753009,811433,800222,794028,-0.02,-0.05,0.01,0.02
2342,2014,229836,257872,192576,140718,0.13,0.23,-0.18,-0.36
2344,2014,4375511,4871177,4965724,4782418,0.14,0.1,0.2,0.15
2345,2014,2625750,2976710,2673473,3148018,0.08,-0.03,-0.05,0.05
2347,2014,39141718,38962529,45227676,42509965,0.06,-0.01,0.05,-0.07
2348,2014,281692,213930,223218,214333,58.47,1.57,0.89,-0.07
2349,2014,1563259,1392225,1475633,1713566,-0.14,-0.28,-0.19,-0.05
2351,2014,1127010,1242707,1320480,1202138,0.07,0,0.13,0.13
2352,2014,14906786,16680461,17455196,17765094,0.08,0.14,0.16,0.1
2353,2014,38365298,40674890,43032212,42845256,-0.16,-0.09,-0.07,-0.01
2354,2014,5534695,6720445,9873043,19707812,-0.5,-0.11,-0.27,0.31
2355,2014,2596591,2637622,2638912,2755237,0.14,0.1,0.04,0.12
2356,2014,58341991,52452366,50669896,56372319,0.16,0.02,-0.17,-0.16
2357,2014,55167800,52596978,61963695,68885485,-0.03,0.06,0.04,0.05
2358,2014,161027,272322,243488,236310,-0.09,0.29,0.25,0.19
2359,2014,709123,569464,600348,699700,0.06,-0.32,-0.1,0.08
2360,2014,1003051,1313747,1533147,1303598,-0.07,-0.09,0.14,0.07
2361,2014,26770,25496,26628,18550,-0.02,-0.34,-0.2,-0.58
2362,2014,2509387,2514662,2004219,2481117,0.1,0.21,-0.09,0.03
2363,2014,38878,83704,58112,35469,-0.3,0.44,-0.09,-0.26
2364,2014,93886,114671,105840,111131,0.11,-0.02,-0.25,-0.02
2365,2014,950814,906495,983384,957100,0,-0.22,-0.14,-0.15
2367,2014,1349080,1727910,1916116,1945353,-0.1,0.02,0.04,0.22
2368,2014,2044142,2337258,2749552,2951354,0.03,0.05,0.15,0.28
2369,2014,697364,773196,766928,730478,-0.03,-0.04,0.03,-0.04
2371,2014,14732351,14125596,13505464,14017857,0.16,-0.02,-0.07,-0.06
2373,2014,1283193,1387945,1380726,1475871,0.04,0.04,0.03,0.02
2374,2014,2565735,3347772,2988053,3189087,-0.27,0.01,-0.07,-0.03
2375,2014,206143,212061,204393,193559,-0.01,-0.14,-0.02,-0.08
2376,2014,7643729,6241012,6859820,6528560,0.23,0.08,-0.03,0
2377,2014,10298206,10450962,10846995,10854487,0.27,0.27,0.17,0.05
2379,2014,3662754,4037502,4150220,3781175,0.09,0.16,0.16,0.04
2380,2014,326270,397642,317775,355879,0.04,0.17,-0.18,-0.06
2382,2014,107917137,107251985,122166384,125828323,0.09,0.12,0.11,-0.07
2383,2014,2094794,2179355,2547757,2620479,0.01,0.06,0.13,0.28
2384,2014,8153700,10402556,8737340,4550695,-0.13,0.2,0.03,-0.61
2385,2014,8477547,9488999,9997697,12090490,-0.01,0.06,0.08,0.15
2387,2014,1674860,1865826,2331358,2260408,0.17,0.31,0.43,0.19
2388,2014,838062,998775,689724,720923,0.73,0.38,-0.19,-0.27
2390,2014,126152,214432,150417,123746,0.35,0.68,0.45,0.09
2392,2014,11932766,8737127,10419869,14443931,-0.11,-0.14,-0.15,-0.16
2393,2014,3113997,3845033,4258752,4088233,0.26,0.29,0.21,0.21
2395,2014,4074276,4638985,4561306,4592017,0.23,0.18,0.15,0.11
2397,2014,326039,326761,322822,337915,0.36,0.06,-0.05,0.26
2399,2014,626561,560166,569500,319098,0.08,-0.03,0.03,-0.46
2401,2014,853271,1202767,1199277,1101059,-0.03,0.02,0.04,0.05
2402,2014,1391006,1582373,1385376,1255668,0.54,0.27,0.09,-0.08
2404,2014,694633,570584,794870,1410228,-0.55,-0.65,-0.36,0.06
2405,2014,1066586,934113,746945,636053,-0.32,-0.53,-0.69,-0.71
2406,2014,1565718,1814177,1497195,1788102,0.59,0.71,0.62,0.37
2408,2014,5845756,5958212,6545287,6203941,0.26,-0.14,0.14,0
2409,2014,46900824,51021029,53444616,52724273,0,-0.09,0,0.03
2412,2014,27530221,27891777,28069906,29855412,-0.03,0,-0.01,0.02
2413,2014,520720,574827,539537,526715,0.01,0.13,0.08,-0.08
2414,2014,1701571,1913363,2105126,2001039,0.04,0.14,0.12,-0.03
2415,2014,255982,273199,277538,265707,0.27,0.16,0.13,0.09
2417,2014,120225,97672,93910,96622,-0.15,-0.22,-0.3,-0.26
2419,2014,747526,621283,761949,929800,0.09,-0.42,0.08,-0.04
2420,2014,432293,410212,435411,421591,0.01,-0.01,0,-0.05
2421,2014,1008571,1253464,1260866,1243289,0.21,0.18,0.13,0.11
2423,2014,235156,274654,277324,303336,0.02,0,0.04,0.08
2424,2014,5572,16980,2121,1026,-0.42,-0.68,-0.85,-0.99
2425,2014,973134,545204,663446,750486,0.71,-0.24,-0.2,-0.22
2426,2014,647547,713746,562733,477044,0.68,0.61,0.13,-0.36
2427,2014,200473,210130,185365,367332,-0.35,-0.11,-0.31,0.22
2428,2014,502762,566346,615571,593657,0.13,0.02,0.08,0.05
2429,2014,99044,120497,97914,94288,0.22,0.47,0.24,0.25
2430,2014,3389462,3076998,3359622,3064420,0.04,0,0.02,-0.05
2431,2014,424006,500235,632170,598162,0.53,0.89,0.66,0.65
2433,2014,268283,286030,302542,329773,0.15,0.16,0.21,0.24
2434,2014,31006,35985,27684,33593,-0.49,-0.45,-0.39,-0.4
2436,2014,202708,234346,276444,225036,0.04,0.02,0.13,-0.09
2437,2014,339857,413551,515888,493649,0.15,0.12,0.28,0.25
2438,2014,3587,42044,64761,66067,0.24,5.78,11.97,28.05
2439,2014,1332375,1461243,1726348,1641721,0.17,0.32,0.14,-0.12
2440,2014,314827,316162,303725,329471,0.52,0.06,0.04,0.06
2441,2014,1217123,1360624,1375870,1212753,0.17,0.18,0.16,0
2442,2014,104176,99786,164481,113898,0.3,0.04,0.58,-0.02
2443,2014,47409,44330,39333,42609,-0.16,-0.37,-0.45,-0.28
2444,2014,174888,215660,193966,231839,0.08,0.03,-0.08,0.22
2448,2014,3120371,4063175,3814557,2858477,0.44,0.34,0.33,-0.06
2449,2014,1764778,2063137,2196978,2113993,0.04,0.09,0.14,0.14
2450,2014,5277922,5463360,4574987,5359612,-0.05,0.05,-0.15,0.03
2451,2014,3398285,3328194,3394814,3488455,-0.04,0.12,0.06,0.04
2453,2014,450400,636544,507736,719972,-0.08,0.04,-0.06,-0.09
2454,2014,23002501,27066524,28736074,27726360,0.92,0.63,0.47,0.39
2455,2014,188052,263291,302742,282601,-0.3,-0.27,0.25,0.39
2456,2014,452574,477434,530372,510975,0,-0.01,0.07,0.21
2457,2014,1388418,1645787,1681553,1502233,0.06,0.09,-0.01,-0.01
2458,2014,852793,1056670,1000770,932929,-0.09,-0.02,0.06,0
2459,2014,1063662,1378768,1497745,1381114,-0.22,-0.18,-0.24,-0.2
2460,2014,426337,535199,510859,500301,-0.05,0.08,-0.04,-0.06
2461,2014,495150,530643,544494,537672,-0.05,0.1,0.08,-0.01
2462,2014,476600,571443,611629,599009,-0.09,0.05,0.04,-0.02
2464,2014,762911,878171,872624,914860,-0.01,0.06,0.03,0.08
2465,2014,269564,245878,271101,278198,0.27,0.02,0,0
2466,2014,115194,141138,225746,158568,0.05,0.08,-0.12,-0.09
2467,2014,427924,518811,424926,496739,0.41,-0.05,-0.05,0.18
2468,2014,203558,175063,186819,200267,0.3,-0.03,0.1,-0.09
2471,2014,71561,68848,67754,116263,-0.16,-0.13,0.11,0.32
2472,2014,682450,803359,804281,749786,0.11,0.03,0.11,0.03
2474,2014,5207740,6658625,7264567,8503039,0.13,0.27,0.39,0.3
2475,2014,7485555,6935555,6676956,7190369,0.19,-0.09,-0.14,-0.07
2476,2014,563806,597657,626496,582942,0.17,0.02,-0.01,-0.02
2477,2014,395473,419144,517793,544448,-0.06,-0.12,-0.7,-0.07
2478,2014,450236,526080,531930,497794,0.05,0.1,0.03,0
2480,2014,430787,468049,628683,679098,-0.01,0.01,0.42,0.4
2481,2014,1865561,2421610,2212628,2173633,0.37,0.4,0.18,0.14
2482,2014,69371,93344,99405,107149,-0.04,-0.13,0.26,0.11
2483,2014,188349,223405,219454,185971,0.06,0.04,0.02,-0.02
2484,2014,291313,313471,390301,367388,0.07,0.01,0.18,0.12
2485,2014,900922,823661,971884,1165838,0.12,-0.24,-0.19,0.06
2486,2014,782097,1004354,980996,772999,0.04,0.07,0.13,0
2488,2014,217902,248421,237945,304298,0.16,-0.1,-0.28,-0.23
2489,2014,2867914,2137845,1462684,2451113,-0.11,-0.37,-0.62,-0.43
2491,2014,90554,80356,79380,65681,-0.25,-0.4,-0.29,-0.36
2492,2014,1607666,1818211,1970938,1871746,0.11,0.06,0.16,0.11
2493,2014,264168,300873,312464,302139,-0.05,0.02,0.14,0.21
2495,2014,184180,191593,216590,267649,-0.15,-0.03,0.09,0.13
2496,2014,16992,13994,8703,14779,-0.28,-0.22,-0.44,-0.21
2497,2014,476176,420216,423645,475209,0.71,0.06,-0.13,-0.01
2498,2014,16560422,32530198,20931957,23933025,-0.23,-0.08,-0.11,0.12
2499,2014,957327,1024329,1315062,1209378,0.11,0.02,0.57,0.59
2501,2014,525689,1022163,840777,2557493,-0.28,-0.5,0.16,3.46
2504,2014,3837075,4372622,4497190,4556679,0.14,0.18,0.09,-0.01
2505,2014,374942,150965,195753,56678,-0.65,-0.89,25.69,-0.98
2506,2014,240363,321409,733313,641049,-0.21,-0.58,1.99,0.74
2509,2014,4792,3727,3921,5090,-0.9,-0.94,-0.93,-0.7
2511,2014,1234688,2003949,1601285,4818452,-0.04,0.46,0.29,0.02
2514,2014,11518843,11923256,11230381,9906824,0.24,0.54,0.11,-0.11
2515,2014,1535604,1582694,2423640,1412932,-0.09,0.2,0.57,-0.46
2516,2014,1353987,1386171,1348829,1781372,0.37,0.14,0.03,0.13
2520,2014,2482582,816425,350067,2933762,3.98,1.23,-0.18,0.25
2524,2014,200249,307812,686106,429290,-0.57,-0.55,-0.17,0.03
2527,2014,92178,68635,2297648,30755,1.91,1.59,20.21,-0.97
2528,2014,97966,29560,35809,11121,402.98,26.51,0.47,-0.99
2530,2014,1384,1542,987,1012,-0.99,-0.98,-0.94,0.26
2534,2014,3874,76163,4506,402026,0.01,4.39,-0.69,0.05
2535,2014,1531890,1441796,1226201,1490854,-0.34,-0.02,-0.39,-0.15
2536,2014,674338,229273,330949,1015431,1.91,0.12,-0.2,-0.12
2537,2014,178714,95834,171010,96396,-0.6,-0.73,0.49,-0.58
2538,2014,81859,992309,1706,76833,8.7,5.78,-1,-0.8
2539,2014,79868,869016,563493,340815,203.53,0.82,1425.56,-0.68
2540,2014,99303,157577,145833,172533,1210.01,2625.28,4.18,-0.23
2542,2014,1460393,4043949,9327505,3925740,-0.8,0.69,2.97,0.76
2543,2014,454536,546941,826360,909561,0.18,0.38,1.12,0.44
2545,2014,43584,729546,522141,1031653,-0.94,-0.34,-0.18,9.35
2546,2014,820181,647572,513544,781134,0.2,0.02,-0.29,-0.18
2547,2014,367815,410008,482129,636358,0.64,0.85,-0.96,-0.79
2548,2014,196417,164766,355477,2504256,-0.95,0.6,5.57,1.87
2596,2014,85338,123741,107602,40514,-0.45,3.85,19.75,-0.69
2597,2014,1533334,1847212,1877857,1850971,0.05,-0.01,0.05,-0.13
2599,2014,372,134192,37744,269992,1.08,10.02,129.38,-0.09
2601,2014,1125860,1014563,957747,1285706,0.08,0.1,0.1,0.1
2603,2014,17159794,17606063,18778715,18585053,0.03,-0.04,0.04,0.11
2605,2014,640167,576904,617289,641859,-0.01,-0.09,0.01,0.02
2606,2014,1058181,1142230,1204626,1165441,0.25,0.42,0.3,0.03
2607,2014,735802,816195,887720,925513,-0.01,0.05,0.15,0.21
2608,2014,945286,1002874,1075491,1080314,0.08,0.11,0.09,0.07
2609,2014,14120718,17142862,18655937,17529933,0.03,0.15,0.16,0.2
2610,2014,17488815,18643094,19797235,18990558,0.06,0.09,0.06,0.07
2611,2014,165457,177425,199435,172102,0,-0.19,-0.01,-0.15
2612,2014,424019,440800,433886,450339,0.09,0.03,0.04,0.04
2613,2014,311347,340337,348158,325110,0.02,0.06,0.1,0
2614,2014,1579013,1617609,1507207,1768196,-0.02,0.18,0.07,0.13
2615,2014,7376295,8362145,8804161,8976314,0.06,0.13,0.12,0.17
2616,2014,2434859,2609847,2672478,2387004,0.02,0.1,0.05,-0.09
2617,2014,352970,367655,372110,356024,0.06,0.06,0.02,0.05
2618,2014,15196056,15969246,17910020,17469690,0.04,0.06,0.08,0.11
2633,2014,4756221,4802044,4829782,4866345,0.08,0.09,0.06,0.04
2634,2014,2783421,2697437,3006047,3975116,38.939999,9.5900002,48.900002,1.84
2636,2014,1024542,1194044,1290297,1352108,0.11,0.1,0.18,0.3
2637,2014,1065341,1103419,1142146,1219228,0.07,0.07,0.08,0.13
2639,2014,354532,384176,313628,325312,0.36,0.08,-0.02,0.02
2640,2014,147633,166967,212780,215561,0.25,0.2,0.4,0.44
2641,2014,84787,85256,82349,100499,0.17,-0.07,-0.05,0.21
2642,2014,323751,314723,322733,326248,-0.04,0,0.03,0.01
2701,2014,44521,44534,51338,45694,0.02,-0.01,0.06,0.07
2702,2014,86324,93576,87079,86193,0.1,0.15,0.03,0.08
2704,2014,447176,417843,425247,449497,0.08,0.12,0.1,0.03
2705,2014,305310,279740,402213,377778,-0.1,-0.08,0.2,0.26
2706,2014,44934,45658,46929,46988,0.02,0.01,0.05,0.02
2707,2014,748043,764499,774995,876789,0.04,0.12,0.16,0.11
2712,2014,56913,69028,110158,65414,0.22,0.2,0.16,0.07
2718,2014,32951,33724,31834,36895,0.08,0.04,0.1,0.1
2719,2014,379815,366401,506360,304504,0.01,0.07,-0.02,-0.01
2721,2014,41225,32374,46209,32672,-28.5,-10.95,77.279999,-6.9000001
2722,2014,60745,94350,133272,68646,0.06,0.05,0.06,0.16
2723,2014,2108664,2057154,2370511,2424140,0.18,0.14,0.18,0.22
2724,2014,105644,142654,134712,136233,0.14,0.13,0,0.07
2726,2014,187489,182055,208046,185968,19.15,7.8699999,25.83,-13.49
2727,2014,2152811,2054831,2316642,1933667,0.25,0.15,0.16,0.01
2729,2014,358759,350155,391393,352388,0.33,0.25,0.28,0.19
2730,2014,50441,52177,53176,56165,0.2,0.14,0.13,0.09
2731,2014,1714343,2299405,2745259,2087315,0.07,0.15,0.1,0.14
2732,2014,145238,161903,179885,216957,0.33,0.03,0.14,0.45
2733,2014,153128,177236,162595,181560,0.15,0.05,0.02,0.12
2734,2014,190367,236277,200700,175487,0.68,0.21,-0.09,0.03
2736,2014,112441,90019,106203,112249,-2.8,-12.19,32.130001,29.26
2801,2014,3110201,3240568,3598971,3332009,0.09,0.04,0.19,0.14
2809,2014,878605,1219321,811723,967175,-0.04,0.66,-0.08,0.12
2812,2014,1421710,1186538,1204898,1554212,0.31,-0.05,0.12,0.28
